time,x_odom,y_odom,theta_odom,modo,distancia_obstaculo
0.864,-0.44993563410455617,-0.4499992730861703,0.2868417543859649,SEGUIR_RUTA,0.10659686008030464
0.896,-0.44993563410455617,-0.4499992730861703,0.29587614035087717,SEGUIR_RUTA,0.10765568241902689
0.928,-0.44993563410455617,-0.4499992730861703,0.3094277192982456,SEGUIR_RUTA,0.10544450148747292
0.96,-0.44993563410455617,-0.4499992730861703,0.3184621052631579,SEGUIR_RUTA,0.1054218757069417
0.992,-0.44993563410455617,-0.4499992730861703,0.3320136842105263,SEGUIR_RUTA,0.10585283931432936
1.024,-0.44993563410455617,-0.4499992730861703,0.34104807017543853,SEGUIR_RUTA,0.10573615298176035
1.056,-0.44993563410455617,-0.4499992730861703,0.35459964912280695,SEGUIR_RUTA,0.10802320893403762
1.088,-0.44993563410455617,-0.4499992730861703,0.36815122807017536,SEGUIR_RUTA,0.1073102111509341
1.12,-0.44993563410455617,-0.4499992730861703,0.37718561403508766,SEGUIR_RUTA,0.10756821238391502
1.1520000000000001,-0.44993563410455617,-0.4499992730861703,0.39073719298245607,SEGUIR_RUTA,0.10654615641846199
1.184,-0.44993563410455617,-0.4499992730861703,0.39977157894736837,SEGUIR_RUTA,0.10687586894652044
1.216,-0.44993563410455617,-0.4499992730861703,0.4133231578947368,SEGUIR_RUTA,0.10720831472961252
1.248,-0.44993563410455617,-0.4499992730861703,0.42235754385964897,SEGUIR_RUTA,0.10715895147952846
1.28,-0.44993563410455617,-0.4499992730861703,0.4359091228070174,SEGUIR_RUTA,0.10755978754906236
1.312,-0.44993563410455617,-0.4499992730861703,0.4449435087719297,SEGUIR_RUTA,0.10964504301102852
1.344,-0.44993563410455617,-0.4499992730861703,0.4584950877192981,SEGUIR_RUTA,0.10948785973193578
1.3760000000000001,-0.44993563410455617,-0.4499992730861703,0.4675294736842104,SEGUIR_RUTA,0.10840310424553357
1.408,-0.44993563410455617,-0.4499992730861703,0.4810810526315788,SEGUIR_RUTA,0.10757307605412926
1.44,-0.44993563410455617,-0.4499992730861703,0.4946326315789472,SEGUIR_RUTA,0.10767462686317393
1.472,-0.44993563410455617,-0.4499992730861703,0.5036670175438595,SEGUIR_RUTA,0.10766484630336551
1.504,-0.44993563410455617,-0.4499992730861703,0.5172185964912278,SEGUIR_RUTA,0.1085877709964794
1.536,-0.44993563410455617,-0.4499992730861703,0.52625298245614,SEGUIR_RUTA,0.10869353156875634
1.568,-0.44993563410455617,-0.4499992730861703,0.5398045614035086,SEGUIR_RUTA,0.1079105412532818
1.6,-0.44993563410455617,-0.4499992730861703,0.5488389473684209,SEGUIR_RUTA,0.10808372652136644
1.6320000000000001,-0.44993563410455617,-0.4499992730861703,0.5623905263157893,SEGUIR_RUTA,0.10722910152839792
1.6640000000000001,-0.44993563410455617,-0.4499992730861703,0.5714249122807016,SEGUIR_RUTA,0.10887530357558663
1.696,-0.44993563410455617,-0.4499992730861703,0.5849764912280699,SEGUIR_RUTA,0.10803156618626662
1.728,-0.44993563410455617,-0.4499992730861703,0.5940108771929822,SEGUIR_RUTA,0.10716039490921982
1.76,-0.44993563410455617,-0.4499992730861703,0.6075624561403506,SEGUIR_RUTA,0.1077538255785925
1.792,-0.44993563410455617,-0.4499992730861703,0.621114035087719,SEGUIR_RUTA,0.1067495692246243
1.824,-0.44993563410455617,-0.4499992730861703,0.6301484210526312,SEGUIR_RUTA,0.10704464751141056
1.856,-0.44993563410455617,-0.4499992730861703,0.6436999999999996,SEGUIR_RUTA,0.1077873515801078
1.8880000000000001,-0.44993563410455617,-0.4499992730861703,0.6527343859649118,SEGUIR_RUTA,0.10605131489161998
1.92,-0.44993563410455617,-0.4499992730861703,0.6662859649122803,SEGUIR_RUTA,0.10593418232134977
1.952,-0.44993563410455617,-0.4499992730861703,0.6753203508771927,SEGUIR_RUTA,0.10505541413069272
1.984,-0.44993563410455617,-0.4499992730861703,0.6888719298245611,SEGUIR_RUTA,0.10507143567336738
2.016,-0.44993563410455617,-0.4499992730861703,0.6979063157894734,SEGUIR_RUTA,0.10571696139725313
2.048,-0.44993563410455617,-0.4499992730861703,0.7114578947368418,SEGUIR_RUTA,0.10673664331559246
2.08,-0.44993563410455617,-0.4499992730861703,0.7250094736842102,SEGUIR_RUTA,0.10672069534742051
2.112,-0.44993563410455617,-0.4499992730861703,0.7340438596491227,SEGUIR_RUTA,0.1071705861569219
2.144,-0.44993563410455617,-0.4499992730861703,0.747595438596491,SEGUIR_RUTA,0.1056073427317005
2.176,-0.44993563410455617,-0.4499992730861703,0.7566298245614033,SEGUIR_RUTA,0.10682000114889784
2.208,-0.44993563410455617,-0.4499992730861703,0.7701814035087717,SEGUIR_RUTA,0.1067582054327232
2.24,-0.44993563410455617,-0.4499992730861703,0.779215789473684,SEGUIR_RUTA,0.10556016434579965
2.2720000000000002,-0.44993563410455617,-0.4499992730861703,0.7927673684210523,SEGUIR_RUTA,0.10618618815222532
2.3040000000000003,-0.44993563410455617,-0.4499992730861703,0.8018017543859646,SEGUIR_RUTA,0.10597247207927049
2.336,-0.44993563410455617,-0.4499992730861703,0.8153533333333329,SEGUIR_RUTA,0.10654839631704975
2.368,-0.44993563410455617,-0.4499992730861703,0.8243877192982453,SEGUIR_RUTA,0.10625945450661793
2.4,-0.44993563410455617,-0.4499992730861703,0.8379392982456136,SEGUIR_RUTA,0.10680726845166874
2.432,-0.44993563410455617,-0.4499992730861703,0.851490877192982,SEGUIR_RUTA,0.10812645737596459
2.464,-0.44993563410455617,-0.4499992730861703,0.8605252631578943,SEGUIR_RUTA,0.10784984074898946
2.496,-0.44993563410455617,-0.4499992730861703,0.8740768421052627,SEGUIR_RUTA,0.10800220719656241
2.528,-0.44993563410455617,-0.4499992730861703,0.883111228070175,SEGUIR_RUTA,0.10732333210528848
2.56,-0.44993563410455617,-0.4499992730861703,0.8966628070175434,SEGUIR_RUTA,0.1069361602356395
2.592,-0.44993563410455617,-0.4499992730861703,0.9056971929824557,SEGUIR_RUTA,0.10655679870395589
2.624,-0.44993563410455617,-0.4499992730861703,0.9192487719298241,SEGUIR_RUTA,0.10681722949319115
2.656,-0.44993563410455617,-0.4499992730861703,0.9282831578947364,SEGUIR_RUTA,0.10627886377393063
2.688,-0.44993563410455617,-0.4499992730861703,0.9418347368421047,SEGUIR_RUTA,0.10634058871173842
2.72,-0.44993563410455617,-0.4499992730861703,0.950869122807017,SEGUIR_RUTA,0.10652165168143685
2.7520000000000002,-0.44993563410455617,-0.4499992730861703,0.9644207017543853,SEGUIR_RUTA,0.10632481295732508
2.7840000000000003,-0.44993563410455617,-0.4499992730861703,0.9779722807017537,SEGUIR_RUTA,0.10727232906363893
2.816,-0.44993563410455617,-0.4499992730861703,0.987006666666666,SEGUIR_RUTA,0.10693036283365721
2.848,-0.44993563410455617,-0.4499992730861703,1.0005582456140345,SEGUIR_RUTA,0.10710798861517994
2.88,-0.44993563410455617,-0.4499992730861703,1.0095926315789467,SEGUIR_RUTA,0.10688539117356177
2.912,-0.44993563410455617,-0.4499992730861703,1.0231442105263153,SEGUIR_RUTA,0.10543429076232912
2.944,-0.44993563410455617,-0.4499992730861703,1.0321785964912276,SEGUIR_RUTA,0.10597905568827998
2.976,-0.44993563410455617,-0.4499992730861703,1.045730175438596,SEGUIR_RUTA,0.10670654229951174
3.008,-0.44993563410455617,-0.4499992730861703,1.0547645614035082,SEGUIR_RUTA,0.10801392975439884
3.04,-0.44993563410455617,-0.4499992730861703,1.0683161403508765,SEGUIR_RUTA,0.10796211668159533
3.072,-0.44993563410455617,-0.4499992730861703,1.0773505263157888,SEGUIR_RUTA,0.10774367665685411
3.104,-0.44993563410455617,-0.4499992730861703,1.0909021052631571,SEGUIR_RUTA,0.10807258887906937
3.136,-0.44993563410455617,-0.4499992730861703,1.1044536842105255,SEGUIR_RUTA,0.10792434012324446
3.168,-0.44993563410455617,-0.4499992730861703,1.113488070175438,SEGUIR_RUTA,0.10723655920672247
3.2,-0.44993563410455617,-0.4499992730861703,1.1270396491228063,SEGUIR_RUTA,0.10760435631766922
3.232,-0.44993563410455617,-0.4499992730861703,1.1360740350877185,SEGUIR_RUTA,0.10771113194443686
3.2640000000000002,-0.44993563410455617,-0.4499992730861703,1.1496256140350871,SEGUIR_RUTA,0.1063583126306046
3.2960000000000003,-0.44993563410455617,-0.4499992730861703,1.1586599999999994,SEGUIR_RUTA,0.10592059245192757
3.3280000000000003,-0.44993563410455617,-0.4499992730861703,1.1722115789473677,SEGUIR_RUTA,0.10575875535778055
3.36,-0.44993563410455617,-0.4499992730861703,1.18124596491228,SEGUIR_RUTA,0.10705666037227837
3.392,-0.44993563410455617,-0.4499992730861703,1.1947975438596483,SEGUIR_RUTA,0.10627236122922049
3.424,-0.44993563410455617,-0.4499992730861703,1.208349122807017,SEGUIR_RUTA,0.10680473481363642
3.456,-0.44993563410455617,-0.4499992730861703,1.2173835087719291,SEGUIR_RUTA,0.10643647631934668
3.488,-0.44993563410455617,-0.4499992730861703,1.2309350877192975,SEGUIR_RUTA,0.10763707069405395
3.52,-0.44993563410455617,-0.4499992730861703,1.23996947368421,SEGUIR_RUTA,0.10764888686227625
3.552,-0.44993563410455617,-0.4499992730861703,1.2535210526315783,SEGUIR_RUTA,0.10876850361331421
3.584,-0.44993563410455617,-0.4499992730861703,1.2625554385964906,SEGUIR_RUTA,0.10701446265401596
3.616,-0.44993563410455617,-0.4499992730861703,1.2761070175438591,SEGUIR_RUTA,0.10739427168400893
3.648,-0.44993563410455617,-0.4499992730861703,1.2851414035087714,SEGUIR_RUTA,0.10786259869319648
3.68,-0.44993563410455617,-0.4499992730861703,1.2986929824561397,SEGUIR_RUTA,0.10787111688521545
3.712,-0.44993563410455617,-0.4499992730861703,1.307727368421052,SEGUIR_RUTA,0.10870837011391542
3.744,-0.44993563410455617,-0.4499992730861703,1.3212789473684203,SEGUIR_RUTA,0.10725191482991454
3.7760000000000002,-0.44993563410455617,-0.4499992730861703,1.334830526315789,SEGUIR_RUTA,0.10783363817100301
3.8080000000000003,-0.44993563410455617,-0.4499992730861703,1.3438649122807012,SEGUIR_RUTA,0.10725931802734749
3.84,-0.44993563410455617,-0.4499992730861703,1.3574164912280695,SEGUIR_RUTA,0.10704263083714635
3.872,-0.44993563410455617,-0.4499992730861703,1.366450877192982,SEGUIR_RUTA,0.10765760628517487
3.904,-0.44993563410455617,-0.4499992730861703,1.3800024561403503,SEGUIR_RUTA,0.10787306513678249
3.936,-0.44993563410455617,-0.4499992730861703,1.3890368421052626,SEGUIR_RUTA,0.10780816253180793
3.968,-0.44993563410455617,-0.4499992730861703,1.4025884210526312,SEGUIR_RUTA,0.10932913057245214
4.0,-0.44993563410455617,-0.4499992730861703,1.4116228070175434,SEGUIR_RUTA,0.10827323164457953
4.032,-0.44993563410455617,-0.4499992730861703,1.4251743859649117,SEGUIR_RUTA,0.10939726570294571
4.064,-0.44993563410455617,-0.4499992730861703,1.434208771929824,SEGUIR_RUTA,0.10836355359284006
4.096,-0.44993563410455617,-0.4499992730861703,1.4477603508771923,SEGUIR_RUTA,0.10797223417102247
4.128,-0.44993563410455617,-0.4499992730861703,1.4613119298245607,SEGUIR_RUTA,0.10746355199584756
4.16,-0.44993563410455617,-0.4499992730861703,1.4703463157894732,SEGUIR_RUTA,0.10789371462155181
4.192,-0.44993563410455617,-0.4499992730861703,1.4838978947368415,SEGUIR_RUTA,0.10746902451607449
4.224,-0.44993563410455617,-0.4499992730861703,1.4929322807017538,SEGUIR_RUTA,0.1078599451308976
4.256,-0.44993563410455617,-0.4499992730861703,1.5064838596491221,SEGUIR_RUTA,0.1078034597188053
4.288,-0.44993563410455617,-0.4499992730861703,1.5155182456140346,SEGUIR_RUTA,0.1090362963158164
4.32,-0.44993563410455617,-0.4499992730861703,1.529069824561403,SEGUIR_RUTA,0.10827487895250103
4.352,-0.44993563410455617,-0.4499992730861703,1.5381042105263154,SEGUIR_RUTA,0.10732358753145434
4.384,-0.44993563410455617,-0.4499992730861703,1.5516557894736838,SEGUIR_RUTA,0.10790926334312691
4.416,-0.44993563410455617,-0.4499992730861703,1.560690175438596,SEGUIR_RUTA,0.10801807105572882
4.448,-0.4499250261241975,-0.4486475447097379,1.5629487719298243,SEGUIR_RUTA,0.10551805276591444
4.48,-0.44991492328576066,-0.4473601843512308,1.562948771929824,SEGUIR_RUTA,0.10545654589843882
4.5120000000000005,-0.4499048204473238,-0.44607282399272374,1.562948771929824,SEGUIR_RUTA,0.10520241868625871
4.5440000000000005,-0.449894717608887,-0.44478546363421667,1.562948771929824,SEGUIR_RUTA,0.10418289638092555
4.5760000000000005,-0.44988461477045016,-0.4434981032757096,1.562948771929824,SEGUIR_RUTA,0.10313728522594401
4.6080000000000005,-0.44987350164816964,-0.4420820068813518,1.562948771929824,SEGUIR_RUTA,0.10504603410855756
4.64,-0.4498633988097328,-0.4407946465228447,1.562948771929824,SEGUIR_RUTA,0.10488827806207207
4.672,-0.449853295971296,-0.43950728616433765,1.562948771929824,SEGUIR_RUTA,0.10577090524856272
4.704,-0.44984319313285914,-0.4382199258058306,1.562948771929824,SEGUIR_RUTA,0.10510119654280639
4.736,-0.4498330902944223,-0.4369325654473235,1.5629487719298238,SEGUIR_RUTA,0.10412966178527382
4.768,-0.4498219771721418,-0.4355164690529657,1.5629487719298238,SEGUIR_RUTA,0.10404229207934516
4.8,-0.44981187433370495,-0.43422910869445863,1.5629487719298238,SEGUIR_RUTA,0.10496411206147609
4.832,-0.4498017714952681,-0.43294174833595156,1.5629487719298238,SEGUIR_RUTA,0.10542686901497741
4.864,-0.4497916686568313,-0.4316543879774445,1.5629487719298238,SEGUIR_RUTA,0.10407562655015698
4.896,-0.44978156581839446,-0.4303670276189374,1.5629487719298238,SEGUIR_RUTA,0.10443557902294391
4.928,-0.4497679048587204,-0.429015326649388,1.5606901754385958,SEGUIR_RUTA,0.1043673074020772
4.96,-0.44975729687836175,-0.4276635982729556,1.5629487719298238,SEGUIR_RUTA,0.10367624812469044
4.992,-0.4497471940399249,-0.4263762379144485,1.5629487719298238,SEGUIR_RUTA,0.104753286601858
5.024,-0.4497370912014881,-0.42508887755594144,1.5629487719298238,SEGUIR_RUTA,0.10558546833773925
5.056,-0.44972698836305125,-0.42380151719743436,1.5629487719298238,SEGUIR_RUTA,0.10408389442997745
5.088,-0.4497168855246144,-0.4225141568389273,1.5629487719298238,SEGUIR_RUTA,0.1052138010290363
5.12,-0.4497057724023339,-0.4210980604445695,1.5629487719298238,SEGUIR_RUTA,0.10523303712388161
5.152,-0.44969566956389706,-0.4198107000860624,1.5629487719298238,SEGUIR_RUTA,0.10623031571260519
5.184,-0.44968556672546023,-0.41852333972755534,1.5629487719298236,SEGUIR_RUTA,0.10482321126796015
5.216,-0.4496754638870234,-0.41723597936904827,1.5629487719298236,SEGUIR_RUTA,0.103074936162937
5.248,-0.44966536104858656,-0.4159486190105412,1.5629487719298236,SEGUIR_RUTA,0.10388214852893146
5.28,-0.44965424792630604,-0.4145325226161834,1.5629487719298236,SEGUIR_RUTA,0.10422530772539193
5.312,-0.4496441450878692,-0.4132451622576763,1.5629487719298236,SEGUIR_RUTA,0.10473137166408013
5.344,-0.4496340422494324,-0.41195780189916925,1.5629487719298236,SEGUIR_RUTA,0.1033452409955158
5.376,-0.44962393941099554,-0.4106704415406622,1.5629487719298236,SEGUIR_RUTA,0.10388703491771009
5.408,-0.4496138365725587,-0.4093830811821551,1.5629487719298234,SEGUIR_RUTA,0.10500370424844785
5.44,-0.4496001756128847,-0.4080313802126057,1.5606901754385953,SEGUIR_RUTA,0.1054376785795263
5.472,-0.449589567632526,-0.4066796518361733,1.5629487719298236,SEGUIR_RUTA,0.10485320508958908
5.5040000000000004,-0.4495827322043519,-0.40545664093768474,1.5652073684210515,SEGUIR_RUTA,0.10526436228356446
5.5360000000000005,-0.44957553701680025,-0.40416926104453893,1.5652073684210515,SEGUIR_RUTA,0.10436735979215066
5.5680000000000005,-0.4495683418292486,-0.4028818811513931,1.5652073684210515,SEGUIR_RUTA,0.10459651946059009
5.6000000000000005,-0.44956114664169694,-0.4015945012582473,1.5652073684210515,SEGUIR_RUTA,0.10448641273072586
5.632,-0.4495532319353901,-0.40017838337578693,1.5652073684210512,SEGUIR_RUTA,0.10509995354269024
5.664,-0.44954603674783844,-0.3988910034826411,1.5652073684210512,SEGUIR_RUTA,0.10473018185407387
5.696,-0.4495388415602868,-0.3976036235894953,1.5652073684210512,SEGUIR_RUTA,0.10391952277450338
5.728,-0.4495316463727351,-0.3963162436963495,1.5652073684210512,SEGUIR_RUTA,0.10379538599447573
5.76,-0.44952445118518347,-0.3950288638032037,1.565207368421051,SEGUIR_RUTA,0.10402690395613633
5.792,-0.4495165364788766,-0.3936127459207433,1.5652073684210512,SEGUIR_RUTA,0.10546079333747677
5.824,-0.44950934129132497,-0.3923253660275975,1.5652073684210512,SEGUIR_RUTA,0.10425129407578669
5.856,-0.4495021461037733,-0.3910379861344517,1.565207368421051,SEGUIR_RUTA,0.1041736766393374
5.888,-0.44950177893773413,-0.39110235508728686,1.5765003508771915,SEGUIR_RUTA,0.10653664213248859
5.92,-0.4495098565905956,-0.38968623812491254,1.5765003508771913,SEGUIR_RUTA,0.10652548048679289
5.952,-0.4495171999113788,-0.38839885906820865,1.5765003508771913,SEGUIR_RUTA,0.10562674778113791
5.984,-0.44952454323216195,-0.38711148001150475,1.5765003508771913,SEGUIR_RUTA,0.10585998823638629
6.016,-0.4495318865529451,-0.38582410095480085,1.5765003508771913,SEGUIR_RUTA,0.10554367004664644
6.048,-0.4495392298737283,-0.38453672189809696,1.576500350877191,SEGUIR_RUTA,0.10685092467906868
6.08,-0.4495473075265898,-0.38312060493572264,1.5765003508771913,SEGUIR_RUTA,0.106032966261721
6.112,-0.44955465084737295,-0.38183322587901875,1.5765003508771913,SEGUIR_RUTA,0.10681767853726651
6.144,-0.4495619941681561,-0.38054584682231485,1.576500350877191,SEGUIR_RUTA,0.10673707093001233
6.176,-0.4495693374889393,-0.37925846776561095,1.576500350877191,SEGUIR_RUTA,0.10638492547662055
6.208,-0.44957668080972246,-0.37797108870890705,1.576500350877191,SEGUIR_RUTA,0.10638052274151798
6.24,-0.44958744432759384,-0.3766193615620379,1.578758947368419,SEGUIR_RUTA,0.10717150010348862
6.272,-0.44959515481441614,-0.37526761355249877,1.5765003508771909,SEGUIR_RUTA,0.10738721914422812
6.304,-0.4496024981351993,-0.37398023449579487,1.5765003508771909,SEGUIR_RUTA,0.10625308798240828
6.336,-0.4496098414559825,-0.372692855439091,1.5765003508771909,SEGUIR_RUTA,0.1061812669452363
6.368,-0.44961718477676565,-0.3714054763823871,1.5765003508771909,SEGUIR_RUTA,0.10676509816126602
6.4,-0.4496245280975488,-0.3701180973256832,1.5765003508771906,SEGUIR_RUTA,0.10684274252645809
6.432,-0.4496326057504103,-0.36870198036330887,1.5765003508771909,SEGUIR_RUTA,0.10603545500601111
6.464,-0.4496399490711935,-0.36741460130660497,1.5765003508771909,SEGUIR_RUTA,0.10655346218296595
6.496,-0.44964729239197665,-0.3661272222499011,1.5765003508771906,SEGUIR_RUTA,0.10548934561126808
6.5280000000000005,-0.4496546357127598,-0.3648398431931972,1.5765003508771906,SEGUIR_RUTA,0.1053969840415744
6.5600000000000005,-0.449655729757391,-0.36477548249116293,1.587793333333331,SEGUIR_RUTA,0.10569669275576497
6.5920000000000005,-0.44967761065001455,-0.3634882684504774,1.587793333333331,SEGUIR_RUTA,0.10519965253472219
6.6240000000000006,-0.4496994915426381,-0.36220105440979183,1.5877933333333312,SEGUIR_RUTA,0.10422166207819739
6.656000000000001,-0.44972137243526167,-0.3609138403691063,1.5877933333333312,SEGUIR_RUTA,0.10336629621795242
6.688,-0.449747399973292,-0.3595623209648194,1.5900519298245592,SEGUIR_RUTA,0.10337096529393984
6.72,-0.4497703749105467,-0.3582107462220996,1.5877933333333312,SEGUIR_RUTA,0.10383283990627554
6.752,-0.4497922558031703,-0.35692353218141404,1.5877933333333312,SEGUIR_RUTA,0.10334860381126351
6.784,-0.44981413669579384,-0.3556363181407285,1.587793333333331,SEGUIR_RUTA,0.10421542072326578
6.816,-0.4498360175884174,-0.35434910410004294,1.5877933333333312,SEGUIR_RUTA,0.10462461140476771
6.848,-0.449837838372117,-0.3542847598567362,1.5990863157894715,SEGUIR_RUTA,0.1049407526094597
6.88,-0.44987425404610853,-0.35299787499060103,1.5990863157894715,SEGUIR_RUTA,0.10517700797512744
6.912,-0.4499106697201001,-0.3517109901244659,1.5990863157894715,SEGUIR_RUTA,0.10394235826356422
6.944,-0.4499106697201001,-0.3517109901244659,1.61263789473684,SEGUIR_RUTA,0.10635780926831441
6.976,-0.44996416282192847,-0.3503602789706818,1.610379298245612,SEGUIR_RUTA,0.10569380877631564
7.008,-0.44996416282192847,-0.3503602789706818,1.610379298245612,SEGUIR_RUTA,0.10542076523307696
7.04,-0.4499623420382289,-0.35042462321398854,1.5990863157894717,SEGUIR_RUTA,0.10571692545328627
7.072,-0.44996343608286005,-0.3503602625119543,1.5877933333333312,SEGUIR_RUTA,0.10612047684197427
7.104,-0.4499853169754836,-0.34907304847126874,1.5877933333333312,SEGUIR_RUTA,0.10683386579019546
7.136,-0.45000719786810717,-0.3477858344305832,1.5877933333333314,SEGUIR_RUTA,0.10541778162396764
7.168,-0.4500290787607307,-0.34649862038989765,1.5877933333333314,SEGUIR_RUTA,0.10559058220216368
7.2,-0.45005510629876105,-0.34514710098561074,1.5900519298245595,SEGUIR_RUTA,0.10511919164441506
7.232,-0.45005510629876105,-0.34514710098561074,1.5765003508771909,SEGUIR_RUTA,0.10616271432201149
7.264,-0.4500624496195442,-0.34385972192890685,1.576500350877191,SEGUIR_RUTA,0.10552083173030284
7.296,-0.4500697929403274,-0.34257234287220295,1.576500350877191,SEGUIR_RUTA,0.10582216910691979
7.328,-0.4500778705931889,-0.34115622590982864,1.5765003508771909,SEGUIR_RUTA,0.1051427664364916
7.36,-0.45008521391397205,-0.33986884685312474,1.576500350877191,SEGUIR_RUTA,0.10574654260595054
7.392,-0.4500925572347552,-0.33858146779642084,1.576500350877191,SEGUIR_RUTA,0.10522153116247153
7.424,-0.4500999005555384,-0.33729408873971695,1.5765003508771909,SEGUIR_RUTA,0.10648408434231839
7.456,-0.45010724387632156,-0.33600670968301305,1.5765003508771909,SEGUIR_RUTA,0.1064897401258371
7.488,-0.45011800739419294,-0.3346549825361439,1.5787589473684192,SEGUIR_RUTA,0.10598473003197645
7.5200000000000005,-0.45012571788101524,-0.3333032345266048,1.5765003508771909,SEGUIR_RUTA,0.1060935409208392
7.5520000000000005,-0.4501330612017984,-0.3320158554699009,1.5765003508771909,SEGUIR_RUTA,0.10676032487629472
7.5840000000000005,-0.4501404045225816,-0.330728476413197,1.5765003508771909,SEGUIR_RUTA,0.10542213910859864
7.6160000000000005,-0.45014774784336475,-0.32944109735649313,1.5765003508771906,SEGUIR_RUTA,0.10450194076378136
7.648000000000001,-0.4501550911641479,-0.3281537182997892,1.5765003508771909,SEGUIR_RUTA,0.10438469536410926
7.68,-0.4501631688170094,-0.32673760133741486,1.5765003508771906,SEGUIR_RUTA,0.10389927656024951
7.712,-0.4501705121377926,-0.32545022228071097,1.5765003508771904,SEGUIR_RUTA,0.1044277403255618
7.744,-0.45017785545857575,-0.324162843224007,1.5765003508771906,SEGUIR_RUTA,0.10502633620923281
7.776,-0.4501851987793589,-0.3228754641673031,1.5765003508771904,SEGUIR_RUTA,0.10465960201667536
7.808,-0.4501925421001421,-0.3215880851105992,1.576500350877191,SEGUIR_RUTA,0.10475184785170605
7.84,-0.4502006197530036,-0.3201719681482249,1.5765003508771909,SEGUIR_RUTA,0.1040387910747551
7.872,-0.45020796307378674,-0.318884589091521,1.5765003508771906,SEGUIR_RUTA,0.10512525253434868
7.904,-0.4502153063945699,-0.31759721003481706,1.5765003508771909,SEGUIR_RUTA,0.10484109420816172
7.936,-0.4502226497153531,-0.31630983097811316,1.5765003508771909,SEGUIR_RUTA,0.10554313019049623
7.968,-0.45022999303613626,-0.31502245192140926,1.5765003508771906,SEGUIR_RUTA,0.10516481581531327
8.0,-0.45024075655400764,-0.3136707247745401,1.5787589473684192,SEGUIR_RUTA,0.10623083263788072
8.032,-0.45024846704082994,-0.31231897676500103,1.5765003508771909,SEGUIR_RUTA,0.10513734378347625
8.064,-0.4502558103616131,-0.31103159770829714,1.5765003508771906,SEGUIR_RUTA,0.1052997934772447
8.096,-0.4502631536823963,-0.3097442186515932,1.5765003508771909,SEGUIR_RUTA,0.10513411327896628
8.128,-0.45027049700317945,-0.3084568395948893,1.5765003508771906,SEGUIR_RUTA,0.10463902898545788
8.16,-0.4502778403239626,-0.3071694605381854,1.5765003508771913,SEGUIR_RUTA,0.10476533489076276
8.192,-0.4502859179768241,-0.3057533435758111,1.576500350877191,SEGUIR_RUTA,0.10447892621744383
8.224,-0.4502932612976073,-0.3044659645191072,1.5765003508771909,SEGUIR_RUTA,0.10556828278901542
