time,raw_ps0,raw_ps7,l_encoder,r_encoder,z_procesado,simple_filt,kalman_est,turning,decision
0.544,61.20973534693474,67.34719874909506,461.30996,479.37752,0.10607426418848702,0.10574863718669995,0.10211868077657649,0,forward
0.5760000000000001,62.09980496563806,67.00608341256661,461.40416,479.47172,0.10817826491535247,0.10623456273243045,0.10305030453429091,0,forward
0.608,67.68560293462238,64.65618201947163,461.49836,479.5722,0.10749387567837264,0.1064864253216189,0.10336166998996899,0,forward
0.64,63.67526268489749,70.41759489663002,461.59884,479.6664,0.10637053471700249,0.10646324720069562,0.10315904085839993,0,forward
0.672,67.98643925551187,65.15718145869552,461.69304,479.7606,0.10492319112649996,0.1061552359858565,0.10255179226007789,0,forward
0.704,67.5216815757565,68.8061899604429,461.78724,479.8548,0.10752240887461252,0.1064286705636077,0.10309328449663255,0,forward
0.736,63.59491020911424,71.37169846118785,461.88772,479.95528,0.10570007579126457,0.10628295160913909,0.10270530048668101,0,forward
0.768,70.30293326684695,59.7798550276289,461.98192,480.04948,0.10645168162881886,0.10631669761307505,0.10280820108387603,0,forward
0.8,61.13992342024029,67.00692401750649,462.07612,480.14368,0.10551265938113101,0.10615588996668626,0.10253782493349779,0,forward
0.8320000000000001,61.60455394270448,71.0005288591915,462.17032,480.24416,0.10595989378898171,0.10611669073114535,0.10248322923689257,0,forward
0.864,71.00232970353942,64.19443077571722,462.2708,480.33836,0.10595863011790983,0.10608507860849825,0.1024477401419085,0,forward
0.896,66.0489140725588,61.02928552364988,462.365,480.43256,0.10700906773855375,0.10626987643450936,0.10284260147288615,0,forward
0.928,68.19446888992493,77.66088018593223,462.4592,480.52676,0.101483639956411,0.1053126291388897,0.10111647441541145,0,forward
0.96,67.38995048102235,71.82952717308947,462.5534,480.62724,0.10516473314698375,0.10528304994050852,0.10128621598148775,0,forward
0.992,70.05887111468668,67.68694847738888,462.65388,480.72144,0.10662481918694133,0.10555140378979509,0.10191823322258231,0,forward
1.024,68.26566612316678,71.61977178193285,462.74808,480.81564,0.1055271341722635,0.10554654986628878,0.10197188049782022,0,forward
1.056,61.08304121625122,62.70426522033861,462.84228,480.90984,0.10579690781543595,0.10559662145611823,0.10210295668033717,0,forward
1.088,67.84275555263676,70.89638077656744,462.94276,481.01032,0.10603302688678287,0.10568390254225117,0.10218904735239549,0,forward
1.12,66.70523222625043,68.10650436049521,463.03696,481.10452,0.1065158342036401,0.10585028887452896,0.10249988268590089,0,forward
1.1520000000000001,63.93030761970016,72.79515824438434,463.13116,481.19872,0.10471535998810386,0.10562330309724395,0.10205432539191371,0,forward
1.184,68.88363469423108,62.97697019426108,463.22536,481.2992,0.10535524148509134,0.10556969077481343,0.10195632580076573,0,forward
1.216,64.86489478572544,68.41774510566636,463.32583999999997,481.3934,0.1068583330899975,0.10582741923785025,0.10243192925005724,0,forward
1.248,69.4342126191179,67.71404436049659,463.42004,481.4876,0.10707052768954087,0.10607604092818838,0.10285447344530557,0,forward
1.28,67.1313692535349,67.76805542177145,463.51424,481.5818,0.10290548153423812,0.10544192904939834,0.10163347867172408,0,forward
1.312,60.621618139376125,61.11794510113439,463.60844,481.68228,0.10670320717193095,0.10569418467390486,0.102169169514412,0,forward
1.344,64.77210952035684,66.51169494972697,463.70892,481.77648,0.10667266986084376,0.10588988171129264,0.10250200483494848,0,forward
1.3760000000000001,70.29119634312704,68.57975809255444,463.80312,481.87068,0.10645999492525629,0.10600390435408537,0.10268071593724268,0,forward
1.408,65.15052413343444,70.8206671296129,463.89732,481.97116,0.10608625664180264,0.10602037481162882,0.10262019890507793,0,forward
1.44,68.34520883388896,67.05204824742592,463.9978,482.06536,0.10651302012820553,0.10611890387494416,0.10273425380715777,0,forward
1.472,68.63351018003742,66.73442120859,464.092,482.15956,0.10550110253192196,0.10599534360633973,0.10248622949890665,0,forward
1.504,65.1365713039673,64.69402976096212,464.1862,482.25376,0.10804269661251346,0.1064048142075745,0.10323760709446247,0,forward
1.536,62.48991501690449,66.94675070478714,464.2804,482.35424,0.10608901425342143,0.10634165421674388,0.10297856752507474,0,forward
1.568,65.9944812720689,70.22348529640429,464.38088,482.44844,0.10467948260010891,0.1060092198934169,0.1023073554579762,0,forward
1.6,67.60971276276068,66.00593063955688,464.47508,482.54264,0.10746474467177344,0.10630032484908822,0.10291576037510686,0,forward
1.6320000000000001,71.37435306265381,65.07857736679142,464.56928,482.63684,0.10444158295836983,0.10592857647094454,0.10222312905772103,0,forward
1.6640000000000001,61.153708158092876,63.08182565680517,464.66976,482.73732,0.10586344728339254,0.10591555063343415,0.1022054138893903,0,forward
1.696,70.2062665483798,67.10887273323281,464.76396,482.83152,0.10306195203587688,0.10534483091392272,0.10127300635638375,0,forward
1.728,69.1366384977363,71.51532887478574,464.85816,482.92572,0.10559987638757404,0.10539584000865299,0.10158387148973418,0,forward
1.76,60.904616637598785,67.03607790637399,464.95236,483.0262,0.10819694723427191,0.10595606145377677,0.10267247816506378,0,forward
1.792,72.45259490509656,62.8848646310633,465.05284,483.1204,0.10495065702200856,0.10575498056742313,0.10220807521743036,0,forward
1.824,68.73590609219423,65.57290647603891,465.14704,483.2146,0.10612943236976494,0.1058298709278915,0.10237366229240279,0,forward
1.856,60.29108144058894,66.63059164575631,465.24124,483.3088,0.10911774835263759,0.10648744641284073,0.10355051336526447,0,forward
1.8880000000000001,75.4279720122619,71.96117762388212,465.33544,483.40928,0.10294157346875595,0.10577827182402379,0.10205177827017375,0,forward
1.92,60.268951833539525,71.33692337953762,465.43592,483.50348,0.10572436417168087,0.10576749029355521,0.10208693220121276,0,forward
1.952,61.885831857473555,74.6173265692092,465.53012,483.59768,0.10348128735001859,0.1053102497048479,0.1013472016802905,0,forward
1.984,70.76601770912937,72.23577039255221,465.62432,483.69188,0.10442967813799582,0.10513413539147748,0.10121225339650827,0,forward
2.016,60.78097719868294,69.71000640987208,465.7248,483.79236,0.10687328378168408,0.1054819650695188,0.1019184736550921,0,forward
2.048,67.37960832659486,60.85448232322236,465.819,483.88656,0.1085631871442067,0.10609820948445639,0.10305972375214972,0,forward
2.08,66.7032468900493,69.96420362073705,465.9132,483.98076,0.10669212794584214,0.10621699317673355,0.10312179124246044,0,forward
2.112,67.83762730613402,68.18043214114003,466.0074,484.08124,0.10542158633743531,0.10605791180887392,0.10266513247572533,0,forward
2.144,70.5076591173661,75.63123849289813,466.10788,484.17544,0.10280712378145165,0.10540775420338946,0.10143542416800566,0,forward
2.176,66.08602105610824,66.79946687366517,466.20208,484.26964,0.10805413512642839,0.10593703038799725,0.10256735866161688,0,forward
2.208,66.72391550832374,70.0269417669678,466.29628,484.36384,0.10621955103244964,0.10599353451688773,0.10263651541617465,0,forward
2.24,63.34576561301847,74.71773851384467,466.39048,484.46432,0.10341412790601426,0.10547765319471304,0.10163452320899531,0,forward
2.2720000000000002,60.36291461183162,69.10410288785047,466.49096,484.55852,0.1073075769889075,0.10584363795355194,0.10238635990000608,0,forward
2.3040000000000003,68.36067932833865,71.53001024521781,466.58516,484.65272,0.10558964507497583,0.10579283937783672,0.10229469225364489,0,forward
2.336,68.7264704705018,62.58123120969895,466.67936,484.74692,0.10433859782136103,0.10550199106654158,0.10178766808706627,0,forward
2.368,68.56132646115717,71.31185980027549,466.77984,484.8474,0.10574187655296316,0.1055499681638259,0.10188240647328707,0,forward
2.4,65.26129212817548,68.4387569915544,466.87404,484.9416,0.10482268691805927,0.10540451191467258,0.10169651539151946,0,forward
2.432,64.81013447868897,64.7106811975101,466.96824,485.0358,0.10597579225950315,0.1055187679836387,0.10199032991389488,0,forward
2.464,69.03915285321173,65.30879983693104,467.06244,485.13628,0.10735434074667856,0.10588588253624667,0.10263144962979727,0,forward
2.496,67.77168696535405,66.16316989963474,467.16292,485.23048,0.10827513936246323,0.10636373390148998,0.10337276642861068,0,forward
2.528,65.48249230302575,70.79079678743362,467.25712,485.32468,0.10610727140433404,0.10631244140205881,0.10311315472743983,0,forward
2.56,70.59869007395541,65.60137246063553,467.35132,485.41888,0.10547599604716616,0.10614515233108028,0.10272039170820163,0,forward
2.592,64.23016064158219,71.11838989277229,467.44552,485.51936,0.10587725300245045,0.10609157246535432,0.10257078339491521,0,forward
2.624,59.832674288544,69.13723735200934,467.546,485.61356,0.10728373600105737,0.10633000517249493,0.10297865657294089,0,forward
2.656,65.77550385139455,71.92590419699032,467.6402,485.70776,0.10531449580352054,0.10612690329870006,0.1025762198508737,0,forward
2.688,69.29070547317664,70.30367564669554,467.7344,485.80196,0.10645115584271983,0.10619175380750402,0.10272517619371636,0,forward
2.72,67.93520466652288,69.7482531874856,467.83488,485.90244,0.10684598757868591,0.10632260056174041,0.10287960133679501,0,forward
2.7520000000000002,62.878848063033566,70.9829678040987,467.92908,485.99664,0.10597221814291063,0.10625252407797446,0.1027482859095881,0,forward
2.7840000000000003,63.31035688223175,66.82993731702197,468.02328,486.09084,0.1089696031501685,0.10679593989241327,0.10373785109571232,0,forward
2.816,70.49219948433083,69.84881064336533,468.11748,486.19132,0.10631780288164314,0.10670031249025926,0.103381560584157,0,forward
2.848,65.58070426648344,68.93950300486259,468.21796,486.28552,0.10669517671499422,0.10669928533520626,0.10328811087763343,0,forward
2.88,61.34995364993642,70.25356921721892,468.31216,486.37972,0.10475109306427727,0.10630964688102046,0.10257296651248869,0,forward
2.912,68.00648819466039,75.58912269614915,468.40636,486.47392,0.10283495223021785,0.10561470795085995,0.1014275560714178,0,forward
2.944,69.59578310628815,68.4556110702302,468.50684,486.5744,0.10695488647986798,0.10588274365666156,0.10208587730129792,0,forward
2.976,64.79178938318461,68.13487056538186,468.60104,486.6686,0.10361845585002129,0.10542988609533352,0.10139566635967753,0,forward
3.008,63.60838699323437,64.98553436669727,468.69524,486.7628,0.1097543481500159,0.10629477850627,0.10315095857452407,0,forward
3.04,68.32764581326215,66.86874069966451,468.78944,486.86328,0.10652266730227465,0.10634035626547095,0.10307832098057673,0,forward
3.072,69.04186430802119,68.13464477872323,468.88992,486.95748,0.09796885953975128,0.10466605692032702,0.09996723997555652,0,forward
3.104,67.24590520971445,65.31357526605306,468.98412,487.05168,0.09229612260356133,0.1021920700569739,0.09597973530300309,0,forward
3.136,68.61769208373626,65.43536554679173,469.07832,487.14588,0.08860699372638017,0.09947505479085515,0.09209912601769603,0,forward
3.168,70.93692358233122,152.64412461572437,469.17252,487.24636,0.0687745715754842,0.09333495814778098,0.08246235006586311,0,forward
3.2,66.77777676183692,161.56859081372122,469.273,487.34056,0.06623377627904427,0.08791472177403364,0.07536776289681896,0,forward
3.232,68.28215426354151,173.55879758866126,469.3672,487.43476,0.06310173479350611,0.08295212437792814,0.06973409667361448,1,start_turn_left
3.2640000000000002,73.94233252468666,153.66934567729425,469.44884,487.35312,0.06847282408235343,0.0800562643188132,0.06973409667361448,1,forward
3.2960000000000003,133.36560431749027,61.25514033199267,469.5242,487.27776,0.07498865644807413,0.0790427427446654,0.06973409667361448,1,forward
3.3280000000000003,119.71944296301673,71.70354758576525,469.60584,487.19612,0.0801123804604383,0.07925667028781999,0.06973409667361448,1,forward
3.36,105.96648547837813,82.82097502559232,469.68748,487.11448,0.08603700800626403,0.08061273783150881,0.06973409667361448,1,forward
3.392,114.01659425290921,73.32802440949463,469.76912,487.03912,0.08246717277772278,0.08098362482075161,0.06973409667361448,1,forward
3.424,94.50229855805051,88.72017752971266,469.84448,486.95748,0.09168933665751908,0.0831247671881051,0.06973409667361448,1,forward
3.456,94.39338755038409,77.06168581671459,469.92612,486.87584,0.09174659787704068,0.08484913332589222,0.06973409667361448,1,forward
3.488,74.94325266365091,63.59222379844891,470.00776,486.7942,0.10326361248354984,0.08853202915742375,0.06973409667361448,1,forward
3.52,103.75007141937789,90.3500325256368,470.0894,486.71884,0.059493377572818244,0.08272429884050266,0.06973409667361448,1,forward
3.552,101.88953719031778,68.9623213416489,470.16476,486.6372,0.06858532712094643,0.07989650449659141,0.06973409667361448,1,forward
3.584,99.65628641487203,63.23630220348764,470.2464,486.55556,0.08905894872530057,0.08172899334233326,0.06973409667361448,1,forward
3.616,68.04586081768818,62.14592013976451,470.32804,486.47392,0.0982406988310132,0.08503133444006925,0.06973409667361448,1,forward
3.648,67.19207135257955,118.50906316817161,470.4034,486.39856,0.08060085390884761,0.08414523833382492,0.06973409667361448,1,forward
3.68,68.30417592445228,121.41245457667466,470.48504,486.31692,0.0794389802439404,0.08320398671584803,0.06973409667361448,1,forward
3.712,63.338577243608135,113.67047573994954,470.56668,486.23528,0.08261455412276653,0.08308610019723173,0.06973409667361448,1,forward
3.744,67.06090920549175,115.52174964691966,470.64832,486.15992,0.08183232826472446,0.08283534581073028,0.06973409667361448,1,forward
3.7760000000000002,66.95661287858161,95.70251216706109,470.72368,486.07828,0.09106301214855093,0.08448087907829442,0.06973409667361448,1,forward
3.8080000000000003,68.89152251938246,89.4040939493259,470.80532,485.99664,0.08452210892549024,0.08448912504773358,0.06973409667361448,1,forward
3.84,70.01713705767929,123.30469699140917,470.88696,485.915,0.07869960820765541,0.08333122167971795,0.06973409667361448,1,forward
3.872,65.12775001582355,115.00324649479947,470.9686,485.83964,0.08204991602756062,0.08307496054928648,0.06973409667361448,1,forward
3.904,62.221170499832084,109.5439805455659,471.04396,485.758,0.08441312646250794,0.08334259373193077,0.06973409667361448,1,forward
3.936,68.57198649158245,89.77862332740146,471.1256,485.67636,0.07506795074237053,0.08168766513401873,0.06973409667361448,1,forward
3.968,62.741357078252506,62.78878000035506,471.20724,485.59472,0.07240740804762578,0.07983161371674015,0.06973409667361448,1,forward
4.0,68.6541066967871,70.40164845726241,471.2826,485.51936,0.0772814782304658,0.07932158661948528,0.06973409667361448,1,forward
4.032,63.61273271775925,60.416262485432235,471.36424,485.43772,0.08894983085045972,0.08124723546568018,0.06973409667361448,1,forward
4.064,67.29429356598513,70.21798838476265,471.44588,485.35608,0.08653428384775765,0.08230464514209568,0.06973409667361448,1,forward
4.096,69.15457076019166,63.5066894154129,471.52752,485.27444,0.08865176563931082,0.08357406924153872,0.06973409667361448,1,forward
4.128,70.16092211464958,63.14294344815014,471.60288,485.19908,0.07717252683749318,0.08229376076072961,0.06973409667361448,1,forward
4.16,64.33853481109279,67.24252521827722,471.68452,485.11744,0.08076278186897135,0.08198756498237797,0.06973409667361448,1,forward
4.192,69.94150085125264,64.64545533686356,471.76616,485.0358,0.08543623397643932,0.08267729878119025,0.06973409667361448,1,forward
4.224,64.35046199872325,67.38366840840658,471.8478,484.96044,0.08487999681013995,0.0831178383869802,0.06973409667361448,1,forward
4.256,68.55767477026036,65.2908228038838,471.92316,484.8788,0.10746939406840657,0.08798814952326547,0.10746939406840657,0,normal_exit
4.288,60.98449355060235,63.82712644318421,472.02364,484.973,0.106155432183693,0.09162160605535098,0.10612328557448138,0,forward
4.32,67.23851169109348,69.6572456933259,472.11784,485.0672,0.10691096128273551,0.09467947710082789,0.10564807686084708,0,forward
4.352,71.48710521325958,65.51191917776,472.21204,485.16768,0.10561955076952338,0.09686749183456698,0.1044861889879863,0,forward
4.384,66.84506501871203,64.38671850683932,472.30624,485.26188,0.10866200235176797,0.0992263939380072,0.10490111431064125,0,forward
4.416,67.85657363093152,59.24585223856266,472.40672,485.35608,0.1082129769890245,0.10102371054821066,0.10486272432981804,0,forward
4.448,65.25337620761546,74.64733177081035,472.50092,485.45028,0.10346120955848265,0.10151121035026506,0.10312362539333397,0,forward
4.48,68.58888459647903,68.62640401350974,472.59512,485.55076,0.10765247336903638,0.10273946295401934,0.10347704316986026,0,forward
4.5120000000000005,69.45824979730648,69.0632615031162,472.6956,485.64496,0.10502105522708272,0.10319578140863202,0.10275218618891077,0,forward
4.5440000000000005,72.87197360773766,67.73285431947568,472.7898,485.73916,0.10466274243999266,0.10348917361490415,0.10219853541811023,0,forward
4.5760000000000005,74.4842948296132,65.40734682777288,472.884,485.83964,0.1035703986456813,0.10350541862105958,0.10140985193338281,0,forward
4.6080000000000005,61.9986111199907,64.14171950096224,472.9782,485.93384,0.10671154613003903,0.10414664412285549,0.10207032130320834,0,forward
4.64,66.52479607829254,69.65607787233895,473.07868,486.02804,0.1069117955479795,0.1046996744078803,0.10252438084703724,0,forward
4.672,65.90812263861945,65.70351135054564,473.17288,486.12224,0.10859262651064376,0.105478264828433,0.10345917565274115,0,forward
4.704,70.6482685204039,64.47638861938425,473.26708,486.22272,0.10233650400388104,0.10484991266352262,0.10177639535435451,0,forward
4.736,72.82419004505626,64.79484051511702,473.36128,486.31692,0.10417576561785012,0.10471508325438812,0.10139672541082395,0,forward
4.768,63.249610909352015,70.34414409900349,473.46176,486.41112,0.10642250215920483,0.10505656703535146,0.10191667441582387,0,forward
4.8,65.86101620109507,66.89483466182433,473.55596,486.50532,0.10625001025086796,0.10529525567845477,0.10222985751931496,0,forward
4.832,65.99565043683128,67.3813504153878,473.65015999999997,486.6058,0.1085619038969633,0.10594858532215648,0.10321778414361393,0,forward
4.864,73.90347353927008,63.974667855846725,473.75064,486.7,0.10396126631877112,0.10555112152147941,0.10220356460756702,0,forward
4.896,68.99457322926986,61.82014878534003,473.84484,486.7942,0.10444194247310268,0.10532928571180407,0.1017662116856587,0,forward
4.928,70.00034342924152,63.88573214370267,473.93904,486.89468,0.10666642245087628,0.10559671305961851,0.10224117156560786,0,forward
4.96,60.67732885884598,72.58473115995142,474.03324,486.98888,0.1048597712128059,0.105449324690256,0.10194003591645828,0,forward
4.992,66.80424161514716,61.42465641848882,474.13372,487.08308,0.10752099094382844,0.1058636579409705,0.10265887754135775,0,forward
5.024,66.27601915401507,66.0690520005602,474.22792,487.17728,0.10656358726738538,0.10600364380625349,0.10281850055273876,0,forward
5.056,74.29085672186261,64.13896468404165,474.32212,487.27776,0.1037002473117569,0.10554296450735418,0.10185381523632447,0,forward
5.088,66.06017338933395,61.95590667852057,474.41632,487.37196,0.10954389296355856,0.10634315019859507,0.10336957498537809,0,forward
5.12,67.1475714330736,68.4172108524812,474.5168,487.46616,0.10780420887913833,0.10663536193470373,0.10367773837818355,0,forward
5.152,65.02890841220187,63.47948022130154,474.611,487.56664,0.1036980926078229,0.10604790806932757,0.10240445266725319,0,forward
5.184,72.95082362305331,71.2302426915379,474.7052,487.66084,0.1046087861509784,0.10576008368565774,0.10195490301596753,0,forward
5.216,59.60676809541395,76.4801722659458,474.80568,487.75504,0.10224937618810395,0.10505794218614699,0.10077982249110565,0,forward
5.248,61.26758851522545,68.65163370170846,474.89988,487.84924,0.10610088112316766,0.10526652997355113,0.10144686321623182,0,forward
5.28,66.62180367495901,69.00809178740818,474.99408,487.94972,0.10737671899608923,0.10568856777805875,0.10229070116758746,0,forward
5.312,67.34316393099962,68.22503051937932,475.08828,488.04392,0.1079439818223422,0.10613965058691546,0.10307676294709049,0,forward
5.344,66.78940128050517,75.08626846163159,475.18876,488.13812,0.10316838594874315,0.10554539765928102,0.10182900981317393,0,forward
5.376,65.10607133549408,69.3043614533476,475.28296,488.23232,0.10716364776121723,0.10586904767966826,0.10250091543103194,0,forward
5.408,65.24916511314251,66.37258844095366,475.37716,488.3328,0.10699784697094684,0.10609480753792398,0.10283139742691129,0,forward
5.44,67.11523967246951,67.28020313922504,475.47764,488.427,0.1041245166897124,0.10570074936828168,0.10201408942327167,0,forward
5.472,70.61991296048323,65.79591786250518,475.57184,488.5212,0.10622765400347678,0.10580613029532071,0.10228436202114155,0,forward
5.5040000000000004,67.88570313475225,61.62308577457527,475.66604,488.62168,0.1081916619446366,0.1062832366251839,0.10312011916621566,0,forward
5.5360000000000005,63.565086064149945,72.28425317827435,475.76024,488.71588,0.10506667410496677,0.10603992412114047,0.10257821839991517,0,forward
5.5680000000000005,66.69632611823131,69.0964090896977,475.86072,488.81008,0.10374821999846635,0.10558158329660565,0.10171680256111938,0,forward
5.6000000000000005,65.41139324059296,70.10044929613004,475.95492,488.90427999999997,0.1065952838584376,0.10578432340897205,0.10222528660597956,0,forward
5.632,66.52975546767864,67.145790863529,476.04912,489.00476,0.10434560290101517,0.10549657930738068,0.10170432820060221,0,forward
5.664,70.41281035980957,63.67175174893762,476.14332,489.09896,0.10601035655816538,0.10559933475753763,0.10200772664661477,0,forward
5.696,72.71036610537845,67.62652366231134,476.2438,489.19316,0.10477350299166419,0.10543416840436294,0.10171800918996186,0,forward
5.728,66.8427387029869,71.11571766513093,476.338,489.28736,0.10587912526383024,0.10552315977625641,0.10196949171342787,0,forward
5.76,69.88610074335125,66.86127235370951,476.4322,489.38784,0.10674772324217488,0.10576807246944012,0.10240075155960526,0,forward
5.792,64.7099256228854,60.74554478250925,476.53268,489.48204,0.10779847826087656,0.10617415362772742,0.10305395024060546,0,forward
5.824,73.27015763525002,70.78391604087581,476.62687999999997,489.57624,0.10439083672163083,0.1058174902465081,0.1022936311344424,0,forward
5.856,66.93576444629261,70.45973143472558,476.72108,489.67672,0.10634074544351643,0.10592214128590977,0.10246296270248338,0,forward
5.888,64.59474787597883,64.29718320688188,476.81528,489.77092,0.10376742621851433,0.10549119827243068,0.1016910278236852,0,forward
5.92,63.938543204770156,66.73218105373265,476.91576,489.86512,0.1054006185192022,0.10547308232178498,0.10173943900228588,0,forward
5.952,70.17436453508148,70.4848960311054,477.00996,489.95932,0.10375302952499166,0.10512907176242632,0.1012215542413627,0,forward
5.984,67.35150451248666,62.60996936462518,477.10416,490.0598,0.10701713157996959,0.10550668372593498,0.10201728592471701,0,forward
6.016,68.71556553218683,69.1380421088716,477.19836,490.154,0.10357996036915411,0.10512133905457881,0.10133785706554682,0,forward
6.048,63.49943352126944,63.27460052317562,477.29884,490.2482,0.1079314297552292,0.1056833571947089,0.1024194766238462,0,forward
6.08,69.38683939105034,66.27319749358601,477.39304,490.3424,0.10710448166131124,0.10596758208802938,0.1028586463340959,0,forward
6.112,61.51960268930723,64.75782855887331,477.48724,490.44288,0.10951198980694325,0.10667646363181216,0.10396167922789883,0,forward
6.144,65.92249592568824,66.92542459205725,477.58772,490.53708,0.10861295069172043,0.10706376104379382,0.10434745466979303,0,forward
6.176,66.17817428681059,68.06556652485276,477.68192,490.63128,0.10806023558025833,0.10726305595108673,0.10443831772729885,0,forward
6.208,62.264949155519986,67.22290650265604,477.77612,490.73176,0.10762078428516972,0.10733460161790334,0.10429788269352397,0,forward
6.24,63.77346436847521,64.1314483538202,477.87032,490.82596,0.10889989799268078,0.10764766089285883,0.10470732070183429,0,forward
6.272,65.19709356557614,64.41824439819462,477.9708,490.92016,0.10841480034428601,0.10780108878314427,0.10475497557969472,0,forward
6.304,70.19576620886389,69.95281456393279,478.065,491.01436,0.10543093633007787,0.107327058292531,0.1037578748276543,0,forward
6.336,67.6577074901461,63.468323520594105,478.1592,491.11484,0.10835871876899997,0.1075333903878248,0.1041255842279106,0,forward
6.368,65.29998339192213,60.997507311106034,478.2534,491.20904,0.1078675111797251,0.10760021454620487,0.10422688907535059,0,forward
6.4,64.86728033107745,66.40226064588029,478.35388,491.30324,0.10768109764743407,0.10761639116645072,0.10418380767511734,0,forward
6.432,69.3567135586375,68.4099494354058,478.44808,491.40372,0.10541040096039116,0.10717519312523881,0.10334266623646046,0,forward
6.464,65.73612604090287,65.24676606041918,478.54228,491.49792,0.10924039334608285,0.10758823316940763,0.10421630280875491,0,forward
6.496,71.10118220627608,68.58856438198099,478.64276,491.59212,0.10588931050292888,0.1072484486361119,0.1035350927112184,0,forward
6.5280000000000005,63.35227148025809,68.78511117968426,478.73696,491.68632,0.10753764185905121,0.10730628728069977,0.10372976743316051,0,forward
6.5600000000000005,69.60032601959377,70.44824757935382,478.83116,491.78679999999997,0.10634886253201993,0.10711480233096382,0.10338750030975738,0,forward
6.5920000000000005,70.07210814456415,65.58813696500367,478.92536,491.881,0.1066154144019036,0.10701492474515178,0.10330465615940314,0,forward
6.6240000000000006,68.16722530173111,72.70686718193173,479.02584,491.9752,0.10477590363331821,0.10656712052278508,0.10255116393573578,0,forward
6.656000000000001,68.30044750423151,73.63904586813312,479.12004,492.0694,0.10414019372219119,0.10608173516266631,0.10188117707734029,0,forward
6.688,71.22767840101962,70.12887500977462,479.21424,492.16988,0.10580073812660028,0.10602553575545312,0.10200481172453905,0,forward
6.72,69.41876177314019,64.3469049769392,479.31472,492.26408,0.10708159945999628,0.10623674849636176,0.10254303159169027,0,forward
6.752,72.69025695623101,62.54944253591661,479.40892,492.35828,0.10478730155380139,0.10594685910784969,0.10210778948606106,0,forward
6.784,68.04637545134838,65.95499497900997,479.50312,492.45876,0.10784648668187405,0.10632678462265457,0.10288314342770546,0,forward
6.816,66.63914643099761,68.6109147280898,479.59732,492.55296,0.1076636936746864,0.10659416643306094,0.10335654293249327,0,forward
6.848,71.48307941106188,69.26660709810037,479.6978,492.64716,0.10562235770625363,0.10639980468769948,0.10288771045846953,0,forward
6.88,66.79186278754912,68.27677369751855,479.792,492.74136,0.1054527016237999,0.10621038407491956,0.10256736915159134,0,forward
6.912,63.48905338436671,73.79166248161798,479.8862,492.84184,0.10403684921419201,0.10577567710277405,0.1018132437394422,0,forward
6.944,64.55491804187372,64.50282091831345,479.9804,492.93604,0.10700050146994317,0.10602064197620788,0.10243234927877157,0,forward
6.976,68.30748162241255,69.63647417204123,480.08088,493.03024,0.10692580193786412,0.10620167396853913,0.10276158493926285,0,forward
7.008,71.91467898128649,72.4801869916592,480.17508,493.12444,0.10357021979659181,0.10567538313414968,0.10181201569031184,0,forward
7.04,66.26564174709698,70.75548029120213,480.26928,493.22492,0.10613212845791144,0.10576673219890204,0.10207915102258024,0,forward
7.072,69.08798602381435,69.59050710449966,480.36976,493.31912,0.10695865873910607,0.10600511750694286,0.10254669382963905,0,forward
