time,raw_ps0,raw_ps7,l_encoder,r_encoder,z_procesado,simple_filt,kalman_est,turning,decision
0.8320000000000001,61.60455394270448,71.0005288591915,2.59992,2.59992,0.10595989378898171,0.10611669073114535,0.10248195604124707,0,forward
0.864,71.00232970353942,64.19443077571722,2.69412,2.69412,0.10595863011790983,0.10608507860849825,0.10248823203849024,0,forward
0.896,66.0489140725588,61.02928552364988,2.78832,2.78832,0.10700906773855375,0.10626987643450936,0.10286858684101378,0,forward
0.928,68.19446888992493,77.66088018593223,2.8888,2.8888,0.101483639956411,0.1053126291388897,0.10105053240820862,0,forward
0.96,67.38995048102235,71.82952717308947,2.983,2.983,0.10516473314698375,0.10528304994050852,0.10128520715776429,0,forward
0.992,70.05887111468668,67.68694847738888,3.0772,3.0772,0.10662481918694133,0.10555140378979509,0.10195889477784563,0,forward
1.024,68.26566612316678,71.61977178193285,3.1713999999999998,3.1713999999999998,0.1055271341722635,0.10554654986628878,0.10199797474312298,0,forward
1.056,61.08304121625122,62.70426522033861,3.27188,3.27188,0.10579690781543595,0.10559662145611823,0.10203708454423682,0,forward
1.088,67.84275555263676,70.89638077656744,3.36608,3.36608,0.10603302688678287,0.10568390254225117,0.10222939232817513,0,forward
1.12,66.70523222625043,68.10650436049521,3.46028,3.46028,0.1065158342036401,0.10585028887452896,0.10252577376871638,0,forward
1.1520000000000001,63.93030761970016,72.79515824438434,3.56076,3.56076,0.10471535998810386,0.10562330309724395,0.10198832287782499,0,forward
1.184,68.88363469423108,62.97697019426108,3.65496,3.65496,0.10535524148509134,0.10556969077481343,0.10195527814720663,0,forward
1.216,64.86489478572544,68.41774510566636,3.74916,3.74916,0.1068583330899975,0.10582741923785025,0.10247256588656714,0,forward
1.248,69.4342126191179,67.71404436049659,3.84336,3.84336,0.10707052768954087,0.10607604092818838,0.10288055169918696,0,forward
1.28,67.1313692535349,67.76805542177145,3.94384,3.94384,0.10290548153423812,0.10544192904939834,0.1015675962732501,0,forward
1.312,60.621618139376125,61.11794510113439,4.03804,4.03804,0.10670320717193095,0.10569418467390486,0.10216819894413946,0,forward
1.344,64.77210952035684,66.51169494972697,4.13224,4.13224,0.10667266986084376,0.10588988171129264,0.1025426909390744,0,forward
1.3760000000000001,70.29119634312704,68.57975809255444,4.22644,4.22644,0.10645999492525629,0.10600390435408537,0.10270682593659221,0,forward
1.408,65.15052413343444,70.8206671296129,4.32692,4.32692,0.10608625664180264,0.10602037481162882,0.10259564583926943,0,forward
1.44,68.34520883388896,67.05204824742592,4.42112,4.42112,0.10651302012820553,0.10611890387494416,0.1027598060232811,0,forward
1.472,68.63351018003742,66.73442120859,4.51532,4.51532,0.10550110253192196,0.10599534360633973,0.10250262744018643,0,forward
1.504,65.1365713039673,64.69402976096212,4.6158,4.6158,0.10804269661251346,0.1064048142075745,0.1031655124286515,0,forward
1.536,62.48991501690449,66.94675070478714,4.71,4.71,0.10608901425342143,0.10634165421674388,0.10297361027926241,0,forward
1.568,65.9944812720689,70.22348529640429,4.8042,4.8042,0.10467948260010891,0.1060092198934169,0.10234548314325159,0,forward
1.6,67.60971276276068,66.00593063955688,4.8984,4.8984,0.10746474467177344,0.10630032484908822,0.10294022852852501,0,forward
1.6320000000000001,71.37435306265381,65.07857736679142,4.99888,4.99888,0.10444158295836983,0.10592857647094454,0.10215621338946243,0,forward
1.6640000000000001,61.153708158092876,63.08182565680517,5.09308,5.09308,0.10586344728339254,0.10591555063343415,0.10224508918630641,0,forward
1.696,70.2062665483798,67.10887273323281,5.18728,5.18728,0.10306195203587688,0.10534483091392272,0.10129846767785768,0,forward
1.728,69.1366384977363,71.51532887478574,5.28148,5.28148,0.10559987638757404,0.10539584000865299,0.10160021110006072,0,forward
1.76,60.904616637598785,67.03607790637399,5.38196,5.38196,0.10819694723427191,0.10595606145377677,0.1026416550260567,0,forward
1.792,72.45259490509656,62.8848646310633,5.47616,5.47616,0.10495065702200856,0.10575498056742313,0.1022296036615398,0,forward
1.824,68.73590609219423,65.57290647603891,5.57036,5.57036,0.10612943236976494,0.1058298709278915,0.10238747800845056,0,forward
1.856,60.29108144058894,66.63059164575631,5.67084,5.67084,0.10911774835263759,0.10648744641284073,0.10347676157595699,0,forward
1.8880000000000001,75.4279720122619,71.96117762388212,5.76504,5.76504,0.10294157346875595,0.10577827182402379,0.10204575757790113,0,forward
1.92,60.268951833539525,71.33692337953762,5.85924,5.85924,0.10572436417168087,0.10576749029355521,0.10212437742777201,0,forward
1.952,61.885831857473555,74.6173265692092,5.95344,5.95344,0.10348128735001859,0.1053102497048479,0.10137123187099344,0,forward
1.984,70.76601770912937,72.23577039255221,6.05392,6.05392,0.10442967813799582,0.10513413539147748,0.10114505666899233,0,forward
2.016,60.78097719868294,69.71000640987208,6.14812,6.14812,0.10687328378168408,0.1054819650695188,0.1019579685843569,0,forward
2.048,67.37960832659486,60.85448232322236,6.24232,6.24232,0.1085631871442067,0.10609820948445639,0.10308506932404872,0,forward
2.08,66.7032468900493,69.96420362073705,6.3427999999999995,6.3427999999999995,0.10669212794584214,0.10621699317673355,0.10305543865087032,0,forward
2.112,67.83762730613402,68.18043214114003,6.437,6.437,0.10542158633743531,0.10605791180887392,0.1026638601625796,0,forward
2.144,70.5076591173661,75.63123849289813,6.5312,6.5312,0.10280712378145165,0.10540775420338946,0.10147591663092677,0,forward
2.176,66.08602105610824,66.79946687366517,6.6254,6.6254,0.10805413512642839,0.10593703038799725,0.10259334439318901,0,forward
2.208,66.72391550832374,70.0269417669678,6.72588,6.72588,0.10621955103244964,0.10599353451688773,0.10257057364220905,0,forward
2.24,63.34576561301847,74.71773851384467,6.82008,6.82008,0.10341412790601426,0.10547765319471304,0.10163351453495047,0,forward
2.2720000000000002,60.36291461183162,69.10410288785047,6.91428,6.91428,0.1073075769889075,0.10584363795355194,0.10242702155132419,0,forward
2.3040000000000003,68.36067932833865,71.53001024521781,7.00848,7.00848,0.10558964507497583,0.10579283937783672,0.10232078656059011,0,forward
2.336,68.7264704705018,62.58123120969895,7.10896,7.10896,0.10433859782136103,0.10550199106654158,0.1017217959905245,0,forward
2.368,68.56132646115717,71.31185980027549,7.20316,7.20316,0.10574187655296316,0.1055499681638259,0.10192275147445315,0,forward
2.4,65.26129212817548,68.4387569915544,7.29736,7.29736,0.10482268691805927,0.10540451191467258,0.10172240649062649,0,forward
2.432,64.81013447868897,64.7106811975101,7.39784,7.39784,0.10597579225950315,0.1055187679836387,0.10192432741026113,0,forward
2.464,69.03915285321173,65.30879983693104,7.49204,7.49204,0.10735434074667856,0.10588588253624667,0.10263040198294757,0,forward
2.496,67.77168696535405,66.16316989963474,7.58624,7.58624,0.10827513936246323,0.10636373390148998,0.10341340306942665,0,forward
2.528,65.48249230302575,70.79079678743362,7.68044,7.68044,0.10610727140433404,0.10631244140205881,0.10313923298408462,0,forward
2.56,70.59869007395541,65.60137246063553,7.78092,7.78092,0.10547599604716616,0.10614515233108028,0.10265450931150105,0,forward
2.592,64.23016064158219,71.11838989277229,7.87512,7.87512,0.10587725300245045,0.10609157246535432,0.10256981282578073,0,forward
2.624,59.832674288544,69.13723735200934,7.96932,7.96932,0.10728373600105737,0.10633000517249493,0.10301934267779718,0,forward
2.656,65.77550385139455,71.92590419699032,8.06352,8.06352,0.10531449580352054,0.10612690329870006,0.10260232985069193,0,forward
2.688,69.29070547317664,70.30367564669554,8.164,8.164,0.10645115584271983,0.10619175380750402,0.10265931416795707,0,forward
2.72,67.93520466652288,69.7482531874856,8.2582,8.2582,0.10684598757868591,0.10632260056174041,0.10291995280080948,0,forward
2.7520000000000002,62.878848063033566,70.9829678040987,8.3524,8.3524,0.10597221814291063,0.10625252407797446,0.10277418115617919,0,forward
2.7840000000000003,63.31035688223175,66.82993731702197,8.45288,8.45288,0.1089696031501685,0.10679593989241327,0.10367185125369505,0,forward
2.816,70.49219948433083,69.84881064336533,8.54708,8.54708,0.10631780288164314,0.10670031249025926,0.10338051464537955,0,forward
2.848,65.58070426648344,68.93950300486259,8.64128,8.64128,0.10669517671499422,0.10669928533520626,0.1033287486145918,0,forward
2.88,61.34995364993642,70.25356921721892,8.73548,8.73548,0.10475109306427727,0.10630964688102046,0.10259904547257456,0,forward
2.912,68.00648819466039,75.58912269614915,8.83596,8.83596,0.10283495223021785,0.10561470795085995,0.10136167412614523,0,forward
2.944,69.59578310628815,68.4556110702302,8.93016,8.93016,0.10695488647986798,0.10588274365666156,0.10212621598211553,0,forward
2.976,64.79178938318461,68.13487056538186,9.02436,9.02436,0.10361845585002129,0.10542988609533352,0.1014215534027488,0,forward
3.008,63.60838699323437,64.98553436669727,9.11856,9.11856,0.1097543481500159,0.10629477850627,0.10316757138846319,0,forward
3.04,68.32764581326215,66.86874069966451,9.21904,9.21904,0.10652266730227465,0.10634035626547095,0.10304767316791964,0,forward
3.072,69.04186430802119,68.13464477872323,9.31324,9.31324,0.10735238769513236,0.10654276255140324,0.10335060092426411,0,forward
3.104,67.24590520971445,65.31357526605306,9.40744,9.40744,0.10556378009600195,0.10634696606032298,0.1029042203076421,0,forward
3.136,68.61769208373626,65.43536554679173,9.50792,9.50792,0.10765878392853158,0.10660932963396472,0.10328569198642386,0,forward
3.168,70.93692358233122,69.45940684726948,9.60212,9.60212,0.1060045456092294,0.10648837282901766,0.10302047306959737,0,forward
3.2,66.77777676183692,67.78800136060256,9.69632,9.69632,0.10481099372241678,0.10615289700769748,0.10242267183926101,0,forward
3.232,68.28215426354151,65.0828052920554,9.79052,9.79052,0.10790239782707256,0.10650279717157249,0.10314655634560908,0,forward
3.2640000000000002,73.94233252468666,64.59724591642353,9.891,9.891,0.10393502383390346,0.10598924250403868,0.10210714406354152,0,forward
3.2960000000000003,72.18310041440203,61.25514033199267,9.9852,9.9852,0.10513650961526752,0.10581869592628446,0.10195316839566944,0,forward
3.3280000000000003,63.40853302708742,71.70354758576525,10.0794,10.0794,0.10546885853776385,0.10574872844858035,0.1019734221935287,0,forward
3.36,66.27691178995171,61.18951271311178,10.17988,10.17988,0.10471908406799174,0.10554279957246264,0.10163518961528029,0,forward
3.392,72.57355003383458,68.91105445623941,10.27408,10.27408,0.10486745570547355,0.10540773079906483,0.10155390460116885,0,forward
3.424,63.687271205889544,68.48034660179016,10.36828,10.36828,0.10775836914571896,0.10587785846839566,0.1025374321813738,0,forward
3.456,71.26187474482774,66.56617508238577,10.46248,10.46248,0.10577681935379495,0.10585765064547552,0.10245869834887351,0,forward
3.488,65.73584105574949,63.59222379844891,10.56296,10.56296,0.10978768080721746,0.10664365667782391,0.10376247506322536,0,forward
3.52,59.12470032948986,68.60213728051767,10.65716,10.65716,0.10767005302081659,0.10684893594642246,0.10392312563737945,0,forward
3.552,64.18905035798535,64.43814800314732,10.75136,10.75136,0.10624747765603963,0.1067286442883459,0.10351657353468971,0,forward
3.584,74.03503872046595,63.23630220348764,10.84556,10.84556,0.10387247039964649,0.10615740951060602,0.10240480747297313,0,forward
3.616,68.04586081768818,62.14592013976451,10.94604,10.94604,0.10646806450559809,0.10621954050960444,0.10253861333366698,0,forward
3.648,67.19207135257955,66.52364421107322,11.04024,11.04024,0.1087015071733998,0.10671593384236353,0.10350724789420188,0,forward
3.68,68.30417592445228,64.78014830045096,11.13444,11.13444,0.10762187744195112,0.10689712256228105,0.10374207626780617,0,forward
3.712,63.338577243608135,65.17984980582003,11.23492,11.23492,0.11020813164774734,0.10755932437937431,0.10473670282439751,0,forward
3.744,67.06090920549175,72.90083826916285,11.32912,11.32912,0.10464298417928879,0.10697605633935722,0.10346385860283738,0,forward
3.7760000000000002,66.95661287858161,65.87062418596994,11.42332,11.42332,0.10448116691201692,0.10647707845388917,0.10258904819756462,0,forward
3.8080000000000003,68.89152251938246,70.6158134628446,11.51752,11.51752,0.10452760502100573,0.10608718376731249,0.10204428204591265,0,forward
3.84,70.01713705767929,68.02405915331768,11.618,11.618,0.10471224060807086,0.10581219513546417,0.10167821166785615,0,forward
3.872,65.12775001582355,67.11398541679762,11.7122,11.7122,0.10757380071704356,0.10616451625178004,0.10255108226381575,0,forward
3.904,62.221170499832084,67.79369786256679,11.8064,11.8064,0.10663591982436861,0.10625879696629777,0.1027752374324966,0,forward
3.936,68.57198649158245,66.51834581092753,11.9006,11.9006,0.10769190328424734,0.1065454182298877,0.10329740138301967,0,forward
3.968,62.741357078252506,62.78878000035506,12.00108,12.00108,0.10721208041608082,0.10667875066712633,0.10337797805070928,0,forward
4.0,68.6541066967871,70.40164845726241,12.09528,12.09528,0.10490343462072886,0.10632368745784684,0.10268521560630847,0,forward
4.032,63.61273271775925,60.416262485432235,12.18948,12.18948,0.10398344625882167,0.10585563921804182,0.10191104775697545,0,forward
4.064,67.29429356598513,70.21798838476265,12.28996,12.28996,0.10651187765221705,0.10598688690487687,0.1022374431648571,0,forward
4.096,69.15457076019166,63.5066894154129,12.38416,12.38416,0.10708872988485202,0.10620725550087191,0.10273618454654163,0,forward
4.128,70.16092211464958,63.14294344815014,12.47836,12.47836,0.1065523557972281,0.10627627556014316,0.10286408797604439,0,forward
4.16,64.33853481109279,67.24252521827722,12.57256,12.57256,0.10344007620170675,0.10570903568845588,0.1018311713102812,0,forward
4.192,69.94150085125264,64.64545533686356,12.67304,12.67304,0.10592341304851963,0.10575191116046863,0.10197536116116065,0,forward
4.224,64.35046199872325,67.38366840840658,12.76724,12.76724,0.10551169752899607,0.10570386843417413,0.10200301162567314,0,forward
4.256,68.55767477026036,65.2908228038838,12.86144,12.86144,0.10746939406840657,0.10605697356102062,0.10272211570599306,0,forward
4.288,60.98449355060235,63.82712644318421,12.95564,12.95564,0.106155432183693,0.1060766652855551,0.10271285851505589,0,forward
4.32,67.23851169109348,69.6572456933259,13.05612,13.05612,0.10691096128273551,0.10624352448499119,0.10289497388104728,0,forward
4.352,71.48710521325958,65.51191917776,13.15032,13.15032,0.10561955076952338,0.10611872974189764,0.10263180536746948,0,forward
4.384,66.84506501871203,64.38671850683932,13.24452,13.24452,0.10866200235176797,0.10662738426387172,0.1035529002750968,0,forward
4.416,67.85657363093152,59.24585223856266,13.345,13.345,0.1082129769890245,0.10694450280890229,0.10390052130424128,0,forward
4.448,65.25337620761546,74.64733177081035,13.4392,13.4392,0.10346120955848265,0.10624784415881836,0.10250386573840786,0,forward
4.48,68.58888459647903,68.62640401350974,13.5334,13.5334,0.10765247336903638,0.10652877000086197,0.10310912458689617,0,forward
4.5120000000000005,69.45824979730648,69.0632615031162,13.6276,13.6276,0.10502105522708272,0.10622722704610613,0.10255481940354648,0,forward
4.5440000000000005,72.87197360773766,67.73285431947568,13.72808,13.72808,0.10466274243999266,0.10591433012488344,0.1019881120592172,0,forward
4.5760000000000005,74.4842948296132,65.40734682777288,13.82228,13.82228,0.1035703986456813,0.10544554382904302,0.10131570939838223,0,forward
4.6080000000000005,61.9986111199907,64.14171950096224,13.91648,13.91648,0.10671154613003903,0.10569874428924222,0.1020095399437135,0,forward
4.64,66.52479607829254,69.65607787233895,14.01696,14.01696,0.1069117955479795,0.10594135454098969,0.10244392339349374,0,forward
4.672,65.90812263861945,65.70351135054564,14.11116,14.11116,0.10859262651064376,0.10647160893492051,0.10340747402024673,0,forward
4.704,73.49038101264387,66.33217040849037,14.20536,14.20536,0.10233650400388104,0.10564458794871262,0.10178452209763382,0,forward
4.736,85.88024349273716,76.31529521392244,14.29956,14.29956,0.09645512728404296,0.1038066958157787,0.09863595725728733,0,forward
4.768,86.48925322377153,91.7892786640744,14.40004,14.40004,0.0931373606340546,0.1016728287794339,0.09534415666736111,0,forward
4.8,99.71116057247687,97.94904600651638,14.49424,14.49424,0.08903175489508487,0.09914461400256411,0.09184342214319874,0,forward
4.832,105.9967296198022,106.13272768526134,14.58844,14.58844,0.0859601650874369,0.09650772421953867,0.08849643196213666,0,forward
4.864,120.05972853311653,106.63240528865038,14.68264,14.68264,0.07997611571961855,0.09320140251955465,0.08420469536621131,0,forward
4.896,118.81450748605727,107.70690691279152,14.78312,14.78312,0.08047702455074648,0.09065652692579303,0.08154734235193303,0,forward
4.928,126.22609208949135,114.4201782463618,14.87732,14.87732,0.07758475097834291,0.08804217173630301,0.07888844518997941,0,forward
4.96,122.7477133033475,137.6638508537159,14.97152,14.97152,0.0735078421944902,0.08513530582794045,0.0757215346308477,0,forward
4.992,142.85092464251483,131.55454704203729,15.072,15.072,0.07179687508887979,0.08246761968012832,0.07299360891419442,1,start_turn_left
5.024,135.29881312545834,160.44128731197756,15.14736,14.99036,0.0665443118312691,0.07928295811035649,0.07299360891419442,1,forward
5.056,131.4896446152878,174.88986452546996,15.229,14.90872,0.06277220959643609,0.0759808084075724,0.07299360891419442,1,forward
5.088,66.06017338933395,186.4939699463217,15.31064,14.82708,0.06003888194251745,0.07279242311456141,0.07299360891419442,1,forward
5.12,67.1475714330736,222.71745745171208,15.386,14.75172,0.052854566547594094,0.06880485180116795,0.07299360891419442,1,forward
5.152,65.02890841220187,251.67563916228198,15.46764,14.67008,0.048239901008139865,0.06469186164256234,0.07299360891419442,1,forward
5.184,72.95082362305331,290.37512205842734,15.54928,14.58844,0.04319944577021556,0.06039337846809299,0.07299360891419442,1,forward
5.216,59.60676809541395,249.71860522041268,15.63092,14.5068,0.04852622735469903,0.058019948245414205,0.07299360891419442,1,forward
5.248,61.26758851522545,207.5770634763247,15.70628,14.43144,0.05563726051927375,0.05754341070018612,0.07299360891419442,1,forward
5.28,66.62180367495901,184.1821110096347,15.78792,14.3498,0.06056428249003008,0.05814758505815491,0.07299360891419442,1,forward
5.312,67.34316393099962,157.51432342007607,15.86956,14.26816,0.06698602683959433,0.0599152734144428,0.07299360891419442,1,forward
5.344,66.78940128050517,154.69589774261397,15.9512,14.1928,0.06085929930523537,0.060104078592601314,0.07299360891419442,1,forward
5.376,65.10607133549408,131.06178805241674,16.02656,14.11116,0.054754754656805855,0.05903421380544222,0.07299360891419442,1,forward
5.408,65.24916511314251,117.09326534730992,16.1082,14.02952,0.05082208904728537,0.057391788853810854,0.07299360891419442,1,forward
5.44,67.11523967246951,67.28020313922504,16.18984,13.94788,0.04374541891379587,0.05466251486580786,0.07299360891419442,1,forward
5.472,70.61991296048323,65.79591786250518,16.2652,13.87252,0.04031585415196939,0.05179318272304017,0.07299360891419442,1,forward
5.5040000000000004,67.88570313475225,61.62308577457527,16.34684,13.79088,0.04611200062963072,0.05065694630435828,0.07299360891419442,1,forward
5.5360000000000005,63.565086064149945,72.28425317827435,16.42848,13.70924,0.05407977764590317,0.05134151257266726,0.07299360891419442,1,forward
5.5680000000000005,66.69632611823131,69.0964090896977,16.51012,13.6276,0.05471088009658861,0.05201538607745153,0.07299360891419442,1,forward
5.6000000000000005,65.41139324059296,70.10044929613004,16.58548,13.55224,0.06379757219874495,0.05437182330171021,0.07299360891419442,1,forward
5.632,66.52975546767864,67.145790863529,16.66712,13.4706,0.06623419971410537,0.056744298584189244,0.07299360891419442,1,forward
5.664,70.41281035980957,63.67175174893762,16.74876,13.38896,0.07161566055649336,0.05971857097865007,0.07299360891419442,1,forward
5.696,72.71036610537845,67.62652366231134,16.8304,13.3136,0.0814779894276816,0.06407045466845637,0.07299360891419442,1,forward
5.728,66.8427387029869,71.11571766513093,16.90576,13.23196,0.10587912526383024,0.07243218878753116,0.10587912526383024,0,normal_exit
5.76,69.88610074335125,66.86127235370951,17.00624,13.32616,0.10674772324217488,0.07929529567845992,0.10661262569602654,0,forward
5.792,64.7099256228854,60.74554478250925,17.10044,13.42036,0.10779847826087656,0.08499593219494325,0.10635063876975429,0,forward
5.824,73.27015763525002,70.78391604087581,17.19464,13.52084,0.10439083672163083,0.08887491310028077,0.10437028468997184,0,forward
5.856,66.93576444629261,70.45973143472558,17.28884,13.61504,0.10634074544351643,0.0923680795689279,0.10393800410666391,0,forward
5.888,64.59474787597883,64.29718320688188,17.38932,13.70924,0.10376742621851433,0.09464794889884519,0.1026154634490815,0,forward
5.92,63.938543204770156,66.73218105373265,17.48352,13.80344,0.1054006185192022,0.09679848282291659,0.10239424118029965,0,forward
5.952,70.17436453508148,70.4848960311054,17.57772,13.90392,0.10375302952499166,0.09818939216333161,0.10160637271880532,0,forward
5.984,67.35150451248666,62.60996936462518,17.67192,13.99812,0.10701713157996959,0.09995494004665921,0.10231087343727523,0,forward
6.016,68.71556553218683,69.1380421088716,17.7724,14.09232,0.10357996036915411,0.10067994411115819,0.10148593019333987,0,forward
6.048,63.49943352126944,63.27460052317562,17.8666,14.18652,0.1079314297552292,0.10213024123997239,0.10255684000702711,0,forward
6.08,69.38683939105034,66.27319749358601,17.9608,14.287,0.10710448166131124,0.10312508932424017,0.10290582047603541,0,forward
6.112,61.51960268930723,64.75782855887331,18.06128,14.3812,0.10951198980694325,0.1044024694207808,0.10399213217734649,0,forward
6.144,65.92249592568824,66.92542459205725,18.15548,14.4754,0.10861295069172043,0.10524456567496873,0.10440836282504772,0,forward
6.176,66.17817428681059,68.06556652485276,18.24968,14.57588,0.10806023558025833,0.10580769965602665,0.10443611608014335,0,forward
6.208,62.264949155519986,67.22290650265604,18.34388,14.67008,0.10762078428516972,0.10617031658185527,0.10433778621185696,0,forward
6.24,63.77346436847521,64.1314483538202,18.44436,14.76428,0.10889989799268078,0.10671623286402038,0.10469162345449581,0,forward
6.272,65.19709356557614,64.41824439819462,18.53856,14.85848,0.10841480034428601,0.10705594636007351,0.10478621234657894,0,forward
6.304,70.19576620886389,69.95281456393279,18.63276,14.95896,0.10543093633007787,0.10673094435407439,0.10373661209461162,0,forward
6.336,67.6577074901461,63.468323520594105,18.73324,15.05316,0.10835871876899997,0.10705649923705951,0.10411193930709535,0,forward
6.368,65.29998339192213,60.997507311106034,18.82744,15.14736,0.1078675111797251,0.10721870162559263,0.10421813264879189,0,forward
6.4,64.86728033107745,66.40226064588029,18.92164,15.24784,0.10768109764743407,0.10731118082996093,0.10417818834343019,0,forward
6.432,69.3567135586375,68.4099494354058,19.01584,15.34204,0.10541040096039116,0.10693102485604698,0.10338036904239174,0,forward
6.464,65.73612604090287,65.24676606041918,19.116319999999998,15.43624,0.10924039334608285,0.10739289855405415,0.10419918934828314,0,forward
6.496,71.10118220627608,68.58856438198099,19.21052,15.53044,0.10588931050292888,0.10709218094382911,0.10356541923954932,0,forward
6.5280000000000005,63.35227148025809,68.78511117968426,19.30472,15.63092,0.10753764185905121,0.10718127312687353,0.10370792029412829,0,forward
6.5600000000000005,69.60032601959377,70.44824757935382,19.39892,15.72512,0.10634886253201993,0.10701479100790282,0.10341478903429126,0,forward
6.5920000000000005,70.07210814456415,65.58813696500367,19.4994,15.81932,0.1066154144019036,0.10693491568670298,0.1032808595317394,0,forward
6.6240000000000006,68.16722530173111,72.70686718193173,19.5936,15.91352,0.10477590363331821,0.10650311327602602,0.10257720159036157,0,forward
6.656000000000001,68.30044750423151,73.63904586813312,19.6878,16.014,0.10414019372219119,0.10603052936525906,0.10185657758487385,0,forward
6.688,71.22767840101962,70.12887500977462,19.78828,16.1082,0.10580073812660028,0.10598457111752732,0.10198902518646887,0,forward
6.72,69.41876177314019,64.3469049769392,19.88248,16.2024,0.10708159945999628,0.10620397678602111,0.10257420966063845,0,forward
6.752,72.69025695623101,62.54944253591661,19.976679999999998,16.30288,0.10478730155380139,0.10592064173957717,0.1020864888155565,0,forward
6.784,68.04637545134838,65.95499497900997,20.07088,16.39708,0.10784648668187405,0.10630581072803655,0.10291078284389739,0,forward
6.816,66.63914643099761,68.6109147280898,20.17136,16.49128,0.1076636936746864,0.10657738731736652,0.10333297135836692,0,forward
6.848,71.48307941106188,69.26660709810037,20.26556,16.58548,0.10562235770625363,0.10638638139514395,0.10291389253945021,0,forward
6.88,66.79186278754912,68.27677369751855,20.35976,16.68596,0.1054527016237999,0.10619964544087515,0.10254286234362404,0,forward
6.912,63.48905338436671,73.79166248161798,20.45396,16.78016,0.10403684921419201,0.10576708619553853,0.10183882564118502,0,forward
6.944,64.55491804187372,64.50282091831345,20.55444,16.87436,0.10700050146994317,0.10601376925041946,0.10240745731032137,0,forward
6.976,68.30748162241255,69.63647417204123,20.64864,16.96856,0.10692580193786412,0.1061961757879084,0.10278691966718118,0,forward
7.008,71.91467898128649,72.4801869916592,20.74284,17.06904,0.10357021979659181,0.10567098458964508,0.10178696509993075,0,forward
7.04,66.26564174709698,70.75548029120213,20.84332,17.16324,0.10613212845791144,0.10576321336329836,0.10206307499582357,0,forward
7.072,69.08798602381435,69.59050710449966,20.93752,17.25744,0.10695865873910607,0.10600230243845991,0.10257768612140696,0,forward
